0,375000;0,000000;0,109375
0,375000;0,000000;0,171875
0,390625;0,000000;0,203125
0,390625;0,000000;0,187500
0,406250;0,000000;0,250000
0,421875;0,000000;0,265625
0,421875;0,000000;0,171875
0,421875;0,015625;0,281250
0,437500;0,000000;0,281250
0,453125;0,015625;0,312500
0,453125;0,000000;0,343750
0,484375;0,078125;0,250000
0,484375;0,015625;0,250000
0,500000;0,015625;0,187500
0,515625;0,031250;0,234375
0,531250;0,046875;0,296875
0,531250;0,031250;0,265625
0,562500;0,062500;0,250000
0,562500;0,015625;0,281250
0,578125;0,062500;0,343750
0,593750;0,062500;0,343750
0,625000;0,031250;0,296875
0,671875;0,062500;0,421875
0,656250;0,062500;0,390625
0,671875;0,078125;0,375000
0,656250;0,109375;0,328125
0,671875;0,062500;0,437500
0,703125;0,140625;0,328125
0,718750;0,156250;0,359375
0,734375;0,093750;0,437500
0,750000;0,031250;0,437500
0,734375;0,093750;0,421875
0,781250;0,109375;0,468750
0,796875;0,078125;0,343750
0,796875;0,078125;0,453125
0,828125;0,078125;0,515625
0,843750;0,109375;0,421875
0,859375;0,250000;0,375000
0,890625;0,171875;0,421875
0,906250;0,234375;0,484375
0,937500;0,203125;0,546875
0,921875;0,359375;0,359375
0,937500;0,203125;0,296875
0,953125;0,250000;0,453125
0,984375;0,281250;0,578125
1,031250;0,281250;0,531250
1,015625;0,281250;0,484375
1,046875;0,250000;0,562500
1,062500;0,281250;0,546875
1,093750;0,328125;0,468750
1,109375;0,296875;0,562500
1,125000;0,390625;0,484375
1,140625;0,281250;0,500000
1,171875;0,296875;0,625000
1,187500;0,437500;0,546875
1,218750;0,375000;0,562500
1,281250;0,468750;0,500000
1,296875;0,375000;0,593750
1,296875;0,500000;0,546875
1,343750;0,484375;0,609375
1,343750;0,296875;0,562500
1,375000;0,437500;0,593750
1,390625;0,531250;0,625000
1,421875;0,515625;0,671875
1,453125;0,593750;0,609375
1,468750;0,500000;0,656250
1,515625;0,468750;0,703125
1,515625;0,609375;0,578125
1,515625;0,671875;0,515625
1,562500;0,687500;0,546875
1,593750;0,640625;0,609375
1,625000;0,578125;0,781250
1,671875;0,640625;0,781250
1,687500;0,796875;0,625000
1,718750;0,640625;0,781250
1,718750;0,687500;0,593750
1,765625;0,875000;0,640625
1,796875;0,656250;0,734375
1,843750;0,796875;0,750000
1,890625;0,875000;0,796875
1,875000;1,000000;0,640625
1,937500;1,031250;0,562500
1,921875;0,906250;0,750000
1,984375;1,046875;0,687500
2,000000;1,000000;0,718750
2,046875;1,078125;0,625000
2,062500;1,031250;0,703125
2,093750;0,921875;0,828125
2,140625;0,937500;0,781250
2,156250;1,000000;0,843750
2,203125;1,109375;0,828125
2,250000;1,140625;0,843750
2,281250;1,000000;0,937500
2,312500;1,031250;0,937500
2,328125;1,218750;0,843750
2,375000;1,171875;0,859375
2,406250;1,281250;0,781250
2,421875;1,140625;0,843750
2,468750;1,234375;0,859375
2,500000;1,250000;0,843750
